PLATE_ID,WellID,X_POSITION,Y_POSITION,T_INDEX,Z_INDEX,SOURCE_DESCRIPTION,PATH,ImgID
171,22931,D14,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D14_s4_w10F1B9E62-DBE8-4843-877B-B6A77685BB4F.tif,22931_D14_2_2
172,22931,C14,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C14_s1_w180AC9B77-C332-46A0-B801-A068414B0577.tif,22931_C14_1_1
173,22931,C14,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C14_s2_w11B660249-EE8D-4E6E-859F-9C4F128D7C56.tif,22931_C14_2_1
174,22931,C14,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C14_s3_w1F70FBFE0-925A-4E7A-8DB7-D11E8B0202BC.tif,22931_C14_1_2
175,22931,C14,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C14_s4_w15FE56167-7F24-4E34-BD61-2734CF3070B6.tif,22931_C14_2_2
176,22931,C15,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C15_s1_w1DDE34322-D415-41E1-9BFA-35626400E933.tif,22931_C15_1_1
177,22931,C15,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C15_s2_w1C4588F9F-29F7-405C-8640-62F05F5655D2.tif,22931_C15_2_1
178,22931,C15,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C15_s3_w1AFB10FE7-0845-45BF-A879-10C11750406B.tif,22931_C15_1_2
179,22931,C15,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C15_s4_w134FB0FC0-AA47-4E7C-9D28-4E5652051FC3.tif,22931_C15_2_2
180,22931,D15,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D15_s1_w10AFE9730-47A3-4A8B-8EDB-D7E241D0EEE4.tif,22931_D15_1_1
181,22931,D15,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D15_s2_w15B58B56A-813A-43B6-BDB3-E32E6D471D51.tif,22931_D15_2_1
182,22931,D15,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D15_s3_w17B70A5F3-B4FA-4B0C-A5BC-CEFE5518D147.tif,22931_D15_1_2
183,22931,D15,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D15_s4_w19A64159C-457C-4DF4-888C-2C0463C90ED1.tif,22931_D15_2_2
184,22931,D16,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D16_s1_w18637D574-9644-4CD7-83B3-DF8CFBCD8682.tif,22931_D16_1_1
185,22931,D16,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D16_s2_w1ADBA00DA-171E-4535-AAFE-186C11EE04D0.tif,22931_D16_2_1
186,22931,D16,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D16_s3_w105EEBE7A-0B99-45C8-8EBB-6F48D943D267.tif,22931_D16_1_2
187,22931,D16,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D16_s4_w168DCB121-E0EB-4734-8DA1-30F3C30A129A.tif,22931_D16_2_2
188,22931,C16,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C16_s1_w130F239A5-58D6-419E-9DEC-BEBCF5B0A0D1.tif,22931_C16_1_1
189,22931,C16,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C16_s2_w17240D79F-C67E-4A41-B678-D1B746FB33DB.tif,22931_C16_2_1
190,22931,C16,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C16_s3_w14D3C64BF-8099-4432-8E97-3FE08B3B3820.tif,22931_C16_1_2
191,22931,C16,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C16_s4_w129EBFED6-044E-4964-A4A7-4F23AF83FD15.tif,22931_C16_2_2
192,22931,C17,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C17_s1_w1566C5BD8-C309-4263-9B02-737744C8FF78.tif,22931_C17_1_1
193,22931,C17,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C17_s2_w1C305E156-CBF6-4D69-AAAA-EEA1CC650AFB.tif,22931_C17_2_1
194,22931,C17,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C17_s3_w12E89B51C-A7BC-4A05-B900-C53C4AE43A12.tif,22931_C17_1_2
195,22931,C17,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C17_s4_w1AE69C889-B360-44B8-954A-5EDA2C542800.tif,22931_C17_2_2
196,22931,D17,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D17_s1_w16F8ED53B-004A-453D-8320-A64ED8A2601D.tif,22931_D17_1_1
197,22931,D17,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D17_s2_w19AEBE5DF-E6E9-4043-A007-3B20FAF4CD05.tif,22931_D17_2_1
198,22931,D17,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D17_s3_w1717BD2D2-5A64-46F5-8D51-73831095AD65.tif,22931_D17_1_2
199,22931,D17,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D17_s4_w1765649AF-B145-4AAE-B713-5B6F9CAEC3D5.tif,22931_D17_2_2
200,22931,D18,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D18_s1_w1BD36FD3D-A4D3-4DF4-88A6-F1C845A92FE2.tif,22931_D18_1_1
201,22931,D18,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D18_s2_w1BFDA0A5C-7420-4C2E-9D21-DB5553FF850D.tif,22931_D18_2_1
202,22931,D18,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D18_s3_w11864D8A7-F070-4AEC-BAD0-8EA7CEE35C64.tif,22931_D18_1_2
203,22931,D18,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D18_s4_w162EA9B0F-D59C-47B8-9763-083116AE9FB4.tif,22931_D18_2_2
204,22931,C18,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C18_s1_w1610DDAB3-A161-4B5D-8B27-69AE8808F55F.tif,22931_C18_1_1
205,22931,C18,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C18_s2_w1E360E3CD-E6EE-420B-BCFA-8544AFBCDBEF.tif,22931_C18_2_1
206,22931,C18,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C18_s3_w14738D825-8A83-48C7-B3B5-8755B19C030B.tif,22931_C18_1_2
207,22931,C18,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C18_s4_w1DC2013E8-815D-4DB1-861E-1E0DFDFDFFEE.tif,22931_C18_2_2
208,22931,C19,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C19_s1_w1AF64AB55-3A8F-499F-AF47-2AFB4336312B.tif,22931_C19_1_1
209,22931,C19,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C19_s2_w16465B8B8-0CD4-4CB0-A30E-2663C217A46B.tif,22931_C19_2_1
210,22931,C19,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C19_s3_w12283BF22-F715-4D41-BEF0-56B1E9BB2898.tif,22931_C19_1_2
211,22931,C19,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C19_s4_w16A0A11AD-4A7F-4667-995B-E26BBA1E42F9.tif,22931_C19_2_2
212,22931,D19,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D19_s1_w12E07F9ED-D82D-40D4-A438-22A2373D9846.tif,22931_D19_1_1
213,22931,D19,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D19_s2_w112FDCFE3-67EF-4C10-A080-5E66CAFB57FA.tif,22931_D19_2_1
214,22931,D19,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D19_s3_w1C2032C88-2657-4F76-8DAC-3D990FD5BC8F.tif,22931_D19_1_2
215,22931,D19,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D19_s4_w1D4ADB24B-789B-4E6F-918D-478F0CA10F96.tif,22931_D19_2_2
216,22931,D20,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D20_s1_w18AB295C0-222C-42B9-8128-69513FC5DF23.tif,22931_D20_1_1
217,22931,D20,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D20_s2_w1B4606616-9F8D-47AF-A6AC-01F5E2B7E640.tif,22931_D20_2_1
218,22931,D20,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D20_s3_w1F0AF2F86-52E0-4785-995D-66D999DCE364.tif,22931_D20_1_2
219,22931,D20,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D20_s4_w18B5F2702-ACEC-496D-BEDC-7D06EF40C0A5.tif,22931_D20_2_2
220,22931,C20,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C20_s1_w17DA57B63-30DE-4B8F-AFA4-D42A2D338898.tif,22931_C20_1_1
221,22931,C20,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C20_s2_w147F634E1-EF8F-486F-83B0-9B520DBDD7B0.tif,22931_C20_2_1
222,22931,C20,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C20_s3_w1ADF56D12-30AB-4770-817E-17DB22731018.tif,22931_C20_1_2
223,22931,C20,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C20_s4_w19F2FFB31-AD6C-4CB8-A130-9CD428CB95D7.tif,22931_C20_2_2
224,22931,C21,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C21_s1_w1E6623DE9-9153-4991-993E-75030914A987.tif,22931_C21_1_1
225,22931,C21,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C21_s2_w16BDC72FF-4E2F-499B-B03B-78F3E29E9C90.tif,22931_C21_2_1
226,22931,C21,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C21_s3_w1363CA634-78DC-4186-B780-622CC0E7FD7A.tif,22931_C21_1_2
227,22931,C21,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C21_s4_w190A798E9-27B0-488E-93E3-0C3C7E65C960.tif,22931_C21_2_2
228,22931,D21,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D21_s1_w181551062-9644-4A8E-A60F-DDA2B97B3EDA.tif,22931_D21_1_1
229,22931,D21,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D21_s2_w1E087CC2A-326C-4E38-8D34-05EA720F148E.tif,22931_D21_2_1
230,22931,D21,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D21_s3_w1D69C7041-0FD4-4FC1-9B3A-07422F9A4325.tif,22931_D21_1_2
231,22931,D21,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D21_s4_w1B19944FF-2987-4AEA-9D9F-0CB0D492D386.tif,22931_D21_2_2
232,22931,D22,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D22_s1_w1669AC9E5-5D2E-4D8C-A5C7-7F170E4BD29B.tif,22931_D22_1_1
233,22931,D22,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D22_s2_w109E5E443-AAA7-4FFB-AED4-AB6C15134C68.tif,22931_D22_2_1
234,22931,D22,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D22_s3_w1F7894CBE-C106-40F0-AD11-E76F7F4A0C10.tif,22931_D22_1_2
235,22931,D22,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D22_s4_w1C503850D-1CFF-4E98-A7C4-CF098D759B85.tif,22931_D22_2_2
236,22931,C22,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C22_s1_w14705DCA0-5411-4FFF-B644-759723EEB546.tif,22931_C22_1_1
237,22931,C22,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C22_s2_w1A4C240A8-003B-4E5D-A99C-C9A1E6A2D9CB.tif,22931_C22_2_1
238,22931,C22,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C22_s3_w1CA4C7F96-03C2-43B1-B349-2C83318A3307.tif,22931_C22_1_2
239,22931,C22,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C22_s4_w1F125F79A-F585-4461-8EC6-2000C0139A03.tif,22931_C22_2_2
240,22932,C03,1.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_C03_s1_w1F0012054-08CD-4CB7-BF87-4B34CEE050A2.tif,22932_C03_1_1
241,22932,C03,2.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_C03_s2_w13AD99BA9-D930-4E8A-A929-A8892CCBA2FD.tif,22932_C03_2_1
242,22932,C03,1.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_C03_s3_w1F465BFE8-AD7A-473D-9919-F1AFDF70D893.tif,22932_C03_1_2
243,22932,C03,2.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_C03_s4_w118A02A64-2B89-4698-A91D-4F3065CEDC56.tif,22932_C03_2_2
244,22932,D03,1.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_D03_s1_w1D882CB04-F65F-4480-803F-34A7DDD20B4A.tif,22932_D03_1_1
245,22932,D03,2.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_D03_s2_w1F2EBA9A5-EA8F-43A4-9B2C-5045F9AC9879.tif,22932_D03_2_1
246,22932,D03,1.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_D03_s3_w1DC54F13C-704A-45FD-8D68-E8C3AE33D005.tif,22932_D03_1_2
247,22932,D03,2.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_D03_s4_w19C099FD3-1D76-4F6C-8CD3-667A2DE0074A.tif,22932_D03_2_2
248,22932,E03,1.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_E03_s1_w126274AD0-DBBA-431C-B839-FBE23043481F.tif,22932_E03_1_1
249,22932,E03,2.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_E03_s2_w1453A8826-6459-4E17-9B26-66335A6D8EE0.tif,22932_E03_2_1
250,22932,E03,1.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_E03_s3_w17D15633E-A1AC-4A47-82F5-25678C963104.tif,22932_E03_1_2
251,22932,E03,2.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_E03_s4_w16BB4723B-20BB-485B-B708-084A80FC52E6.tif,22932_E03_2_2
252,22932,F03,1.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_F03_s1_w11697D8BD-1F28-4D77-A478-991B93D2F6C0.tif,22932_F03_1_1
253,22932,F03,2.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_F03_s2_w15B4308C9-4514-4026-9C79-27106CE1D694.tif,22932_F03_2_1
254,22932,F03,1.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_F03_s3_w1E589FCB4-CC3C-4A90-A498-DE96CC5AB538.tif,22932_F03_1_2
255,22932,F03,2.0,2.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_F03_s4_w1EFD06851-6E66-4843-B1EF-31801EEC4709.tif,22932_F03_2_2
256,22932,F04,1.0,1.0,1,1,TL 25,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22932/U2OS WT 24h 10X_F04_s1_w11364A307-7E18-4E4C-96A3-134661912B8F.tif,22932_F04_1_1
